Size,Standard Multiplication,OpenMP Multiplication,Strassen Multiplication,
142,1523.63,2972.68,
143,1528.75,3800.43,
144,3063.9,3621.82,
145,1627.66,2939.07,
146,1642.38,3405.12,
147,1671.83,3203.78,
148,1702.24,3206.98,
149,1764.98,3813.23,
150,1796.98,3385.27,
151,1835.4,3110.96,
152,2166.69,3346.86,
153,1912.86,3274.2,
154,1938.47,3578.61,
155,1949.03,3479.7,
156,1997.04,3146.49,
157,2064.9,3286.36,
158,2271.68,3534.11,
159,2472.38,3651.91,
160,2143,3247.31,
161,2207.98,3618.94,
162,2431.08,3714,
163,2367.39,3862.53,
164,2329.29,3756.9,
165,2401,4036.02,
166,2586.33,3836.92,
167,2500.86,3793.07,
168,2492.86,3813.23,
169,2583.13,3813.87,
170,2615.78,3555.56,
171,2626.02,3526.11,
172,3128.88,3687.44,
173,2744.45,3687.76,
174,3002.76,3850.04,
175,2825.11,3923.02,
176,3128.56,3704.72,
177,2934.91,4366.03,
178,2978.12,4139.72,
179,3002.76,4485.74,
180,3036.69,4200.54,
181,3273.88,4674.27,
182,3205.7,4333.7,
183,3383.35,5474.5,
184,3261.72,4216.87,
185,3590.13,4596.81,
186,3403.52,4880.41,
187,9345.67,5013.57,
188,3665.67,4577.29,
189,3742.49,4709.17,
190,3780.9,4606.74,
191,3864.45,4630.74,
192,3765.22,4939.95,
193,3804.59,5148.33,
194,4149.01,5404.4,
195,4046.9,5788.19,
196,4027.37,5150.25,
197,4471.02,5266.12,
198,4450.53,5582.37,
199,4159.25,5506.83,
200,4262.32,5218.75,
201,4781.19,13802.9,
202,4388.75,5378.15,
203,4399.32,5368.55,
204,4423.32,5814.12,
205,4617.62,5926.15,
206,4964.6,5628.14,
207,4839.12,5809.31,
208,4727.09,6071.15,
209,5017.41,6167.17,
210,4959.48,6160.77,
211,5406,6129.73,
212,4989.56,6645.07,
213,5132.64,6646.35,
214,5160.17,6722.53,
215,5308.05,6356.67,
216,5730.57,6382.92,
217,5647.99,6794.23,
218,5754.9,6600.26,
219,5830.12,6857.29,
220,6006.17,6826.56,
221,5761.3,7392.8,
222,6089.71,7205.55,
223,6309.62,7135.77,
224,6111.16,6929.31,
225,6278.57,7443.69,
226,6376.83,7703.61,
227,6577.53,7400.48,
228,6914.9,7402.72,
229,6814.08,7671.28,
230,7088.71,7992.65,
231,7143.77,7814.68,
232,6947.87,7826.52,
233,7071.11,8399.8,
234,7235.31,8331.62,
235,7264.12,8132.85,
236,7402.72,8164.86,
237,7047.74,8615.54,
238,7540.68,8385.4,
239,8114.92,8290.01,
240,8155.89,8162.94,
241,8190.14,8998.37,
242,8235.28,9112.64,
243,7815.96,9232.36,
244,7931.51,9315.58,
245,8182.46,9218.59,
246,8668.68,9255.4,
247,8854.01,9874.14,
248,8587.38,9405.21,
249,8241.68,9990.01,
250,8908.75,10784.5,
251,9071.67,9867.1,
252,8975.96,9882.46,
253,9027.18,14376.2,
254,9182.74,14305.1,
255,9592.14,13885.2,
256,9120.33,13985.1,
257,9741.94,15724.4,
258,11417.3,16694.6,
259,10108.4,15379.4,
260,9894.3,15657.2,
261,10502.2,15195.3,
262,10552.4,15177.1,
263,10300.5,15518.9,
264,11373.4,15464.8,
265,10594,16471.2,
266,10669.2,16354.7,
267,11102.3,16423.5,
268,10871.9,17565.9,
269,11139.8,16448.1,
270,11496,16332.9,
271,11542.4,16260.6,
272,11788.9,15851.2,
273,11736.4,18942.6,
274,12064.8,17538.7,
275,12129.2,17347.3,
276,12392.3,18635.3,
277,12459.8,17825.5,
278,12508.5,17685.9,
279,12653.8,17994.2,
280,12826.6,16632.5,
281,13122.7,18192.3,
282,13231.2,19627.3,
283,13486,19355.5,
284,13726.4,17425.4,
285,14835.9,19090.5,
286,13609.6,17711.5,
287,13741.8,18450.3,
288,14137.4,18029.4,
289,15380,20133,
290,14404.4,20464,
291,14905.3,20661.8,
292,14668.4,19595.6,
293,18047.3,20633.3,
294,14711.7,21219.4,
295,18634,21074.1,
296,15716.4,20824.4,
297,15759.6,22542,
298,15806,22496.6,
299,15733.4,22250.4,
300,16472.5,21226.1,
301,16195,22306.4,
302,16493.3,22435.1,
303,16926,21085.6,
304,17151.7,21886.8,
305,16536.2,22425.5,
306,17262.1,21373.1,
307,17406.8,22471.3,
308,17739.4,23270.9,
309,18086.4,22572.8,
310,17653.3,20850.3,
311,17758,22890.3,
312,18268.8,22181.3,
313,18656.4,23945,
314,18362.9,24747.8,
315,19047.3,23815.7,
316,19100.7,23767.3,
317,19280.9,23784,
318,19124.1,24129.7,
319,19798.5,24088.7,
320,19971.4,23103.5,
321,20203.8,26478.5,
322,20050.8,27073.5,
323,20556.5,26225.3,
324,21459.8,25887.3,
325,21253.3,25013.8,
326,21286.3,25371.9,
327,21461.4,25234.3,
328,21997.2,25830.3,
329,21750.1,28050.1,
330,22149.6,27034.2,
331,22305.2,26792.8,
332,22744.6,26707.7,
333,22708.5,29750.1,
334,22772.2,27275.2,
335,23165.6,28040.2,
336,23597.4,27609.4,
337,23344.5,26423.8,
338,23612.7,26874.8,
339,23085.9,26452.6,
340,23955.5,26682.1,
341,23938.9,26645.9,
342,23877.8,27899.7,
343,24249.1,26326.8,
344,24467,25710.9,
345,24418.7,27329.3,
346,24875.5,27380.8,
347,25072.3,27126.3,
348,25673.1,26930.8,
349,25421.9,30321.8,
350,25705.2,27231,
351,27060.7,27932.7,
352,26485.5,26893,
353,26662.9,33605.6,
354,27109.1,30085.3,
355,27250.9,29939,
356,28091.4,30264.2,
357,28020.7,30380.7,
358,28564.5,30981.5,
359,28324.4,30781.5,
360,29213.7,30578.8,
361,28722.3,31894.4,
362,29340.1,31652.4,
363,29439.3,30901.8,
364,30153.4,31187.7,
365,30124.6,32041.7,
366,29916.6,32647.9,
367,30949.8,32341.6,
368,31123.3,31527.3,
369,30611.2,33453.9,
370,30985.7,33200.7,
371,31231.5,33645.3,
372,31220,33735.9,
373,31687.3,33556,
374,31760,33280.1,
375,32013.5,33434.4,
376,32709.4,32987.2,
377,32782.7,34631.2,
378,32675.4,35996,
379,33011.5,34494.8,
380,33425.7,34113.9,
381,35514.9,34227.5,
382,33869.7,34868.4,
383,35141.4,34371.6,
384,35142.4,33936.9,
385,34947.1,37441.3,
386,35147.2,37665.3,
387,35180.8,38300.1,
388,36045,43029.1,
389,36438.1,37786,
390,36111,38014.2,
391,37189.3,37897.1,
392,37141.3,37901.9,
393,37405.7,38941.5,
394,38219.7,39142.8,
395,37866,39057.7,
396,38260.7,38796.5,
397,38744.3,39559.6,
398,39091,38375,
399,38706.6,39048.4,
400,39142.2,38564.4,
401,39641.2,39859.9,
402,39949.2,39865.6,
403,40729.2,39914.3,
404,40792.9,39901.5,
405,41042.3,39382.9,
406,41178.6,40140.2,
407,41834.5,39402.8,
408,41864.6,38906.6,
409,42574.5,41527.2,
410,42331.6,41066.6,
411,43005.7,41953.6,
412,43238.7,40853.1,
413,43360.7,41640.2,
414,44478.8,41208.4,
415,43967.2,41324.6,
416,44397.1,40840.9,
417,44603.6,46474.8,
418,45115.7,49287.5,
419,45454.4,49580.3,
420,46546.9,45011.1,
421,46379.1,45049.2,
422,46564.1,44974.6,
423,46573.1,44915,
424,47472.6,44283.5,
425,47572.7,46210.4,
426,47770.2,47555.8,
427,48520.8,46829.8,
428,48827.5,48264.1,
429,50377.7,48589.3,
430,50270.8,46695.7,
431,49890.2,46615.4,
432,50209.3,46249.8,
433,50402.7,48262.9,
434,51180.8,50041.9,
435,51404.5,47980.2,
436,51654.5,49766.3,
437,52303.4,48617.8,
438,52863.2,47990.5,
439,53091.1,48294.2,
440,53286,47690.2,
441,54088.5,50589.3,
442,54023.5,51013.7,
443,54092.7,50320.1,
444,54593.9,49964.1,
445,54923.6,50471.5,
446,55132.9,50232.7,
447,56649.2,50438.8,
448,56461.3,50045.8,
449,56193.1,55036.3,
450,56815.3,53999.2,
451,57132.2,53892.6,
452,57825.2,54256.9,
453,58272.1,54552.3,
454,59507.3,54392.6,
455,59238.7,54507.2,
456,59423.8,53327,
457,59743.2,56132.6,
458,59823.5,55954,
459,60757.6,55903.1,
460,60941.9,56654.7,
461,61426.6,56482.4,
462,61123.4,61113.8,
463,62246,55854.1,
464,62502.4,55401.8,
465,63327.9,57312.8,
466,62911.8,57308.9,
467,64455.6,57652.4,
468,64486.6,57155,
469,64455.9,57489.5,
470,65041,58112.3,
471,66342.8,57490.4,
472,66687.9,56938.6,
473,66558.6,59108.8,
474,66935.6,58943.6,
475,66765.7,60010.5,
476,68025.9,59693,
477,68318.4,59415.1,
478,70705.6,59289,
479,68553,58787.7,
480,70498.6,58156.2,
481,70290.5,63471.6,
482,75099.2,64198.5,
483,70553.9,64061.9,
484,71842.9,63875.9,
485,72891.5,66244.6,
486,72497.8,64119.5,
487,73244.6,64317.6,
488,73832,64045.2,
489,73885.7,66180.2,
490,73796.1,66411.3,
491,74206.8,67890.1,
492,76248.3,66776.5,
493,75539,66898.5,
494,75657.1,67084.1,
495,76511.1,66790.6,
496,77219.2,65560.5,
497,77776.4,69028.7,
498,78809,72645.7,
499,79173.3,69254,
500,79499.5,69586.3,
501,79028.3,69611.3,
502,80740.5,69422.1,
503,79567.7,69006,
504,81007.1,69715.9,
505,81499.1,98170.3,
506,81892.1,98768.9,
507,83092.5,99360.1,
508,82751,97944,
509,83645.3,97917.5,
510,85434,97722.9,
511,85080.9,98973.8,
512,83378,97240.1,
513,84500.9,109128,
514,87087.9,113101,
515,87244.4,109539,
516,87691.5,109524,
517,87493.7,110295,
518,88205.3,111253,
519,88366.9,109337,
520,89655.9,113529,
521,89854.1,109919,
522,90055.1,108553,
523,90499.1,108648,
524,91548.6,112515,
525,91778.8,113700,
526,92177.3,113750,
527,92329.6,113933,
528,93390.4,108115,
529,93630.2,125587,
530,94900.6,113453,
531,94548.8,115243,
532,95690.9,115700,
533,96102.6,112429,
534,96418.5,114595,
535,97155.6,113125,
536,97908.5,116218,
537,98053.5,113228,
538,98443,115252,
539,98873.9,115186,
540,99833.5,114699,
541,100280,113033,
542,101629,113517,
543,103004,114492,
544,102826,115066,
545,102647,118678,
546,103938,117257,
547,104345,123871,
548,105043,124042,
549,104655,125007,
550,106248,129534,
551,107182,124824,
552,107444,135528,
553,107663,123841,
554,108885,129860,
555,108839,125308,
556,109692,129517,
557,109470,125807,
558,111142,121615,
559,111200,128830,
560,111997,132365,
561,111971,129973,
562,112614,129778,
563,113198,130940,
564,114014,128644,
565,114468,128373,
566,115584,138559,
567,116531,127304,
568,116972,138009,
569,117498,128252,
570,118177,137706,
571,119187,136550,
572,119325,138544,
573,119919,127759,
574,120986,138421,
575,121674,127004,
576,122111,138390,
577,122354,157176,
578,122606,140644,
579,122339,148192,
580,124062,147784,
581,124777,149604,
582,126195,151159,
583,125548,140469,
584,126709,153328,
585,127015,160864,
586,128068,150860,
587,128741,139174,
588,129844,138434,
589,129735,151824,
590,130360,138656,
591,131024,150979,
592,132375,150369,
593,131807,153727,
594,134172,164405,
595,134502,153167,
596,134959,156060,
597,135226,152574,
598,136729,156644,
599,137132,165273,
600,137757,163265,
601,138177,157935,
602,139391,141528,
603,139366,141853,
604,140682,154489,
605,140237,155792,
606,142787,161347,
607,143114,156043,
608,142956,145016,
609,145092,157960,
610,145027,159451,
611,148058,155491,
612,146281,161752,
613,147039,155567,
614,150408,159448,
615,148517,155607,
616,150463,154921,
617,149758,154056,
618,150050,158648,
619,151742,155326,
620,152515,153689,
621,153451,159475,
622,152670,161151,
623,154358,158904,
624,154560,154216,
625,155689,165053,
626,156901,168572,
627,157538,171960,
628,158303,175459,
629,159086,168489,
630,158897,171249,
631,161022,160465,
632,161039,166322,
633,161630,174864,
634,163378,172776,
635,163853,166685,
636,164108,174628,
637,164797,172031,
638,166614,166060,
639,166911,166118,
640,167866,165627,
641,168316,183328,
642,170539,185519,
643,170224,185799,
644,170114,187179,
645,171415,187890,
646,171575,185449,
647,175011,190028,
648,173870,181776,
649,174641,181175,
650,175666,184253,
651,176423,190623,
652,177375,184043,
653,177548,181972,
654,179172,180606,
655,179774,180568,
656,181568,174493,
657,181014,190681,
658,182845,191763,
659,183075,191506,
660,183484,195504,
661,184571,191916,
662,186136,186732,
663,186079,200873,
664,187255,198754,
665,188808,199665,
666,189183,201531,
667,189961,201747,
668,190339,199952,
669,191072,200010,
670,191478,186866,
671,193739,186052,
672,193806,192478,
673,197483,194632,
674,196348,186069,
675,195887,189804,
676,199156,188051,
677,198230,187312,
678,199825,186683,
679,199417,182255,
680,200897,191662,
681,201398,185430,
682,203468,181959,
683,211263,182992,
684,204654,182505,
685,204861,184228,
686,208856,183224,
687,222189,182736,
688,209155,192890,
689,208512,192429,
690,210688,196551,
691,211221,196058,
692,217135,194678,
693,214064,198080,
694,214529,202946,
695,223787,190420,
696,215949,190110,
697,216074,210341,
698,219583,190177,
699,218640,195914,
700,219408,196506,
701,219983,197108,
702,221395,194362,
703,222521,197977,
704,222795,195058,
705,223658,216100,
706,225890,218051,
707,227243,211548,
708,226728,214914,
709,227692,213739,
710,229503,212990,
711,230986,217021,
712,230286,212317,
713,231034,215001,
714,231936,213290,
715,233569,212369,
716,234982,212825,
717,235226,218943,
718,237809,212464,
719,237922,218767,
720,238628,211986,
721,239544,226559,
722,240368,221629,
723,241325,221338,
724,242480,221900,
725,242860,221058,
726,246164,224923,
727,246098,222216,
728,246779,223591,
729,246622,222297,
730,249256,222966,
731,249739,226033,
732,251587,227250,
733,251332,221848,
734,253682,221781,
735,253193,221333,
736,256115,221177,
737,260006,233410,
738,257422,233798,
739,258814,234543,
740,264865,240070,
741,259652,233016,
742,262039,234925,
743,261265,234657,
744,263387,234795,
745,264293,232541,
746,265407,236326,
747,265325,234306,
748,268114,236480,
749,268272,236034,
750,271198,237915,
751,269973,235402,
752,272314,233256,
753,302435,244172,
754,274073,243817,
755,274128,243101,
756,284798,241886,
757,277488,246481,
758,297705,245515,
759,282525,245339,
760,281674,239886,
761,296395,246447,
762,284121,244169,
763,284401,242851,
764,286358,242724,
765,286438,243190,
766,288821,246053,
767,289218,243853,
768,290261,240621,
769,290238,262988,
770,291112,265333,
771,293604,266676,
772,294206,266427,
773,295360,267569,
774,297714,265941,
775,298357,265134,
776,300162,273557,
777,300323,265746,
778,302761,268509,
779,305495,265875,
780,302900,265172,
781,304294,264534,
782,307476,266282,
783,307828,269748,
784,308356,262271,
785,309489,273242,
786,311466,270685,
787,312889,273357,
788,312125,273862,
789,314231,272750,
790,315801,274903,
791,316842,274085,
792,331260,273856,
793,319019,279316,
794,321310,272682,
795,322196,275335,
796,328227,274799,
797,324216,273275,
798,325825,275041,
799,326563,274627,
800,327697,271313,
801,348642,281075,
802,331143,280823,
803,356251,280117,
804,334379,280016,
805,334881,277016,
806,334304,280086,
807,337125,278418,
808,345411,280964,
809,348938,279248,
810,363957,278968,
811,349164,278984,
812,343157,279718,
813,345485,279403,
814,363331,279385,
815,354994,280890,
816,349166,279384,
817,350870,291909,
818,351057,288680,
819,351962,288479,
820,357172,291265,
821,354209,289738,
822,360328,293583,
823,357902,292079,
824,367757,290462,
825,360325,290173,
826,361796,292082,
827,360413,291358,
828,363096,291746,
829,425911,292206,
830,373684,290957,
831,368647,293886,
832,378496,288565,
833,370985,317590,
834,450259,314514,
835,373351,317151,
836,375083,316520,
837,376189,315138,
838,378297,330256,
839,410570,316151,
840,380602,317527,
841,644221,317511,
842,383741,316618,
843,384634,315970,
844,403020,320217,
845,395635,314904,
846,390457,321408,
847,392454,318244,
848,484709,312847,
849,480348,330811,
850,485996,326589,
851,431083,325700,
852,397143,327392,
853,586641,326390,
854,401103,325340,
855,466306,326313,
856,403231,327746,
857,497743,328389,
858,448184,325550,
859,411668,325748,
860,433104,326753,
861,414616,334187,
862,413806,324543,
863,419718,327501,
864,438727,324440,
865,416614,339237,
866,418521,340178,
867,424238,339705,
868,499642,339721,
869,436457,339397,
870,546128,339207,
871,519593,340614,
872,553843,342037,
873,428525,338862,
874,477238,339665,
875,550815,339583,
876,659691,338277,
877,574348,340249,
878,625594,343633,
879,556985,338638,
880,579292,336567,
881,437466,351802,
882,620871,350963,
883,622904,350479,
884,501557,356973,
885,655673,350647,
886,451463,360269,
887,496149,354156,
888,594928,354661,
889,566922,353197,
890,465291,353251,
891,543539,350746,
892,495095,352112,
893,620773,350583,
894,537954,350048,
895,459599,355623,
896,598009,352790,
897,564461,384139,
898,468744,386457,
899,588204,381141,
900,470086,379237,
901,719715,382409,
902,669431,382041,
903,809688,384900,
904,739638,381530,
905,753841,384711,
906,482397,383296,
907,750271,386164,
908,639356,384187,
909,753259,390209,
910,782236,385613,
911,722985,386346,
912,789281,379948,
913,542450,397367,
914,671048,399687,
915,560568,394608,
916,611405,395707,
917,774165,399698,
918,500141,395733,
919,550253,396456,
920,672988,394916,
921,855114,409265,
922,784256,400632,
923,848221,398957,
924,580741,398390,
925,631022,396675,
926,783089,395131,
927,846062,398562,
928,827007,397085,
929,717239,403728,
930,638118,402710,
931,952807,401726,
932,790059,403719,
933,988244,407426,
934,1.08191e+06,406339,
935,701470,404744,
936,708550,402476,
937,1.09304e+06,404616,
938,966841,404428,
939,670304,408962,
940,790624,403359,
941,936688,402743,
942,860530,404544,
943,953781,402230,
944,947846,400581,
945,725345,416559,
946,875663,415009,
947,914848,419850,
948,1.01664e+06,415490,
949,867513,416763,
950,936057,415871,
951,781436,416197,
952,1.01783e+06,416777,
953,886048,417126,
954,892935,416516,
955,936740,414116,
956,1.08589e+06,416317,
957,815580,416358,
958,1.10137e+06,415846,
959,1.05735e+06,414827,
960,813857,412005,
961,853175,452493,
962,1.07657e+06,451100,
963,804378,453295,
964,1.09934e+06,449287,
965,770683,454513,
966,1.21171e+06,449866,
967,892208,451078,
968,1.01862e+06,453284,
969,851644,450244,
970,784615,450867,
971,937485,452912,
972,900663,450698,
973,1.06381e+06,450790,
974,837979,450942,
975,855515,453078,
976,1.07974e+06,448644,
977,943319,478775,
978,1.20698e+06,478756,
979,696103,474462,
980,1.03685e+06,471805,
981,1.12886e+06,1.4749e+06,
982,830015,473671,
983,1.23232e+06,475688,
984,1.07987e+06,470977,
985,973202,471351,
986,1.1374e+06,469827,
987,1.05855e+06,479276,
988,1.00084e+06,472459,
989,1.08415e+06,470080,
990,1.19811e+06,477972,
991,1.1459e+06,473110,
992,1.12269e+06,467496,
993,1.05482e+06,488945,
994,1.17516e+06,492483,
995,1.23998e+06,514868,
996,1.29469e+06,486273,
997,1.2163e+06,514611,
998,1.23207e+06,486988,
999,1.24441e+06,483579,
